odprecid,programyear,program,ceid,cename,typeofagency,typeoforg,esc,tdaregion,siteid,sitename,countydistrictcode,cecounty,sitecounty,claimdate,breakfastdays,breakfast,breakfasttotal,amsnackdays,amsnack,amsnacktotal,lunchdays,lunch,lunchtotal,pmsnackdays,pmsnack,pmsnacktotal,supperdays,supper,suppertotal,totalsnacks,totalmealssnacks,secondbreakfast,secondamsnack,secondlunch,secondpmsnack,secondsupper
04493-0002,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0002,Dallas Camp - Birchwood Apts,,DALLAS,DENTON,2025-08-01T00:00:00.000,0,0,0,7,262,262,7,387,406,0,0,0,0,0,0,262,668,0,0,19,0,0
04493-0012,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0012,Waterford at Valley Ranch,,DALLAS,DALLAS,2025-06-01T00:00:00.000,0,0,0,21,420,420,21,573,573,0,0,0,0,0,0,420,993,0,0,0,0,0
04493-0012,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0012,Waterford at Valley Ranch,,DALLAS,DALLAS,2025-07-01T00:00:00.000,0,0,0,22,440,455,22,642,665,0,0,0,0,0,0,455,1120,0,15,23,0,0
04493-0012,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0012,Waterford at Valley Ranch,,DALLAS,DALLAS,2025-08-01T00:00:00.000,0,0,0,7,140,140,7,189,212,0,0,0,0,0,0,140,352,0,0,23,0,0
04493-0021,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0021,Timber Oaks,,DALLAS,TARRANT,2025-06-01T00:00:00.000,0,0,0,21,434,434,21,497,497,0,0,0,0,0,0,434,931,0,0,0,0,0
04493-0021,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0021,Timber Oaks,,DALLAS,TARRANT,2025-07-01T00:00:00.000,0,0,0,22,460,460,22,550,550,0,0,0,0,0,0,460,1010,0,0,0,0,0
04493-0021,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0021,Timber Oaks,,DALLAS,TARRANT,2025-08-01T00:00:00.000,0,0,0,8,168,168,8,195,195,0,0,0,0,0,0,168,363,0,0,0,0,0
04493-0022,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0022,Macedonia Ministries C.A.R.E Center,,DALLAS,DENTON,2025-06-01T00:00:00.000,0,0,0,21,572,572,21,690,690,0,0,0,0,0,0,572,1262,0,0,0,0,0
04493-0022,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0022,Macedonia Ministries C.A.R.E Center,,DALLAS,DENTON,2025-07-01T00:00:00.000,0,0,0,22,603,603,22,726,726,0,0,0,0,0,0,603,1329,0,0,0,0,0
04493-0022,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0022,Macedonia Ministries C.A.R.E Center,,DALLAS,DENTON,2025-08-01T00:00:00.000,0,0,0,7,182,182,7,231,231,0,0,0,0,0,0,182,413,0,0,0,0,0
04493-0028,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0028,STONE CREEK,,DALLAS,DENTON,2025-06-01T00:00:00.000,0,0,0,21,431,431,21,455,455,0,0,0,0,0,0,431,886,0,0,0,0,0
04493-0028,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0028,STONE CREEK,,DALLAS,DENTON,2025-07-01T00:00:00.000,0,0,0,22,459,459,22,480,480,0,0,0,0,0,0,459,939,0,0,0,0,0
04493-0028,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0028,STONE CREEK,,DALLAS,DENTON,2025-08-01T00:00:00.000,0,0,0,7,143,143,7,140,140,0,0,0,0,0,0,143,283,0,0,0,0,0
04493-0031,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0031,MAYFIELD PARK,,DALLAS,TARRANT,2025-06-01T00:00:00.000,0,0,0,21,548,548,21,514,529,0,0,0,0,0,0,548,1077,0,0,15,0,0
04493-0031,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0031,MAYFIELD PARK,,DALLAS,TARRANT,2025-07-01T00:00:00.000,0,0,0,22,628,628,22,673,673,0,0,0,0,0,0,628,1301,0,0,0,0,0
04493-0031,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0031,MAYFIELD PARK,,DALLAS,TARRANT,2025-08-01T00:00:00.000,0,0,0,8,227,227,8,243,243,0,0,0,0,0,0,227,470,0,0,0,0,0
04493-0033,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0033,ARTISAN,,DALLAS,TARRANT,2025-06-01T00:00:00.000,0,0,0,21,548,548,21,683,683,0,0,0,0,0,0,548,1231,0,0,0,0,0
04493-0033,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0033,ARTISAN,,DALLAS,TARRANT,2025-07-01T00:00:00.000,0,0,0,22,659,674,22,748,748,0,0,0,0,0,0,674,1422,0,15,0,0,0
04493-0033,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0033,ARTISAN,,DALLAS,TARRANT,2025-08-01T00:00:00.000,0,0,0,8,229,244,8,257,257,0,0,0,0,0,0,244,501,0,15,0,0,0
04493-0035,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0035,CIMARRON PARK,,DALLAS,DENTON,2025-06-01T00:00:00.000,21,1050,1116,0,0,0,21,1050,1095,0,0,0,0,0,0,0,2211,66,0,45,0,0
04493-0035,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0035,CIMARRON PARK,,DALLAS,DENTON,2025-07-01T00:00:00.000,22,1650,1650,0,0,0,22,1650,1650,0,0,0,0,0,0,0,3300,0,0,0,0,0
04493-0035,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0035,CIMARRON PARK,,DALLAS,DENTON,2025-08-01T00:00:00.000,7,525,525,0,0,0,7,525,525,0,0,0,0,0,0,0,1050,0,0,0,0,0
04493-0062,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0062,REDBUD TRAILS,,DALLAS,COLLIN,2025-06-01T00:00:00.000,0,0,0,21,315,320,21,441,467,0,0,0,0,0,0,320,787,0,5,26,0,0
04493-0062,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0062,REDBUD TRAILS,,DALLAS,COLLIN,2025-07-01T00:00:00.000,0,0,0,22,330,330,22,462,462,0,0,0,0,0,0,330,792,0,0,0,0,0
04493-0062,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0062,REDBUD TRAILS,,DALLAS,COLLIN,2025-08-01T00:00:00.000,0,0,0,7,105,105,7,147,147,0,0,0,0,0,0,105,252,0,0,0,0,0
04493-0063,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0063,MUSTANG PARK,,DALLAS,DALLAS,2025-06-01T00:00:00.000,21,1050,1078,0,0,0,21,1050,1077,0,0,0,0,0,0,0,2155,28,0,27,0,0
04493-0063,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0063,MUSTANG PARK,,DALLAS,DALLAS,2025-07-01T00:00:00.000,22,1100,1100,0,0,0,22,1100,1100,0,0,0,0,0,0,0,2200,0,0,0,0,0
04493-0063,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0063,MUSTANG PARK,,DALLAS,DALLAS,2025-08-01T00:00:00.000,7,350,350,0,0,0,7,350,350,0,0,0,0,0,0,0,700,0,0,0,0,0
04493-0069,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0069,BENBROOK YMCA,,DALLAS,TARRANT,2025-07-01T00:00:00.000,0,0,0,0,0,0,4,400,400,4,400,400,0,0,0,400,800,0,0,0,0,0
04493-0069,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0069,BENBROOK YMCA,,DALLAS,TARRANT,2025-08-01T00:00:00.000,0,0,0,0,0,0,6,600,600,6,600,600,0,0,0,600,1200,0,0,0,0,0
04493-0070,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0070,DOWNTOWN YMCA,,DALLAS,TARRANT,2025-06-01T00:00:00.000,0,0,0,0,0,0,21,1157,1157,21,1158,1183,0,0,0,1183,2340,0,0,0,25,0
04493-0070,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0070,DOWNTOWN YMCA,,DALLAS,TARRANT,2025-07-01T00:00:00.000,0,0,0,0,0,0,22,1462,1565,22,1419,1517,0,0,0,1517,3082,0,0,103,98,0
04493-0070,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0070,DOWNTOWN YMCA,,DALLAS,TARRANT,2025-08-01T00:00:00.000,0,0,0,0,0,0,7,437,480,7,441,441,0,0,0,441,921,0,0,43,0,0
04493-0072,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0072,EWING VILLAS,,DALLAS,DALLAS,2025-06-01T00:00:00.000,0,0,0,0,0,0,19,701,701,19,547,557,0,0,0,557,1258,0,0,0,10,0
04493-0072,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0072,EWING VILLAS,,DALLAS,DALLAS,2025-07-01T00:00:00.000,0,0,0,0,0,0,22,831,831,22,660,660,0,0,0,660,1491,0,0,0,0,0
04493-0072,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0072,EWING VILLAS,,DALLAS,DALLAS,2025-08-01T00:00:00.000,0,0,0,0,0,0,7,265,265,7,210,210,0,0,0,210,475,0,0,0,0,0
04493-0073,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0073,VILLAS AT VANSTON PARK,,DALLAS,DALLAS,2025-06-01T00:00:00.000,0,0,0,0,0,0,21,489,494,21,478,478,0,0,0,478,972,0,0,5,0,0
04493-0073,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0073,VILLAS AT VANSTON PARK,,DALLAS,DALLAS,2025-07-01T00:00:00.000,0,0,0,0,0,0,11,275,275,11,276,276,0,0,0,276,551,0,0,0,0,0
04493-0075,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0075,HOOD COUNTY YMCA,,DALLAS,HOOD,2025-06-01T00:00:00.000,0,0,0,0,0,0,21,840,862,21,840,840,0,0,0,840,1702,0,0,22,0,0
04493-0075,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0075,HOOD COUNTY YMCA,,DALLAS,HOOD,2025-07-01T00:00:00.000,0,0,0,0,0,0,22,880,880,22,880,880,0,0,0,880,1760,0,0,0,0,0
04493-0075,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0075,HOOD COUNTY YMCA,,DALLAS,HOOD,2025-08-01T00:00:00.000,0,0,0,0,0,0,8,320,320,8,320,320,0,0,0,320,640,0,0,0,0,0
04493-0076,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0076,JOSHUA COMMUNITY YMCA,,DALLAS,JOHNSON,2025-06-01T00:00:00.000,0,0,0,0,0,0,21,630,646,21,630,630,0,0,0,630,1276,0,0,16,0,0
04493-0076,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0076,JOSHUA COMMUNITY YMCA,,DALLAS,JOHNSON,2025-07-01T00:00:00.000,0,0,0,0,0,0,22,660,660,22,660,660,0,0,0,660,1320,0,0,0,0,0
04493-0076,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0076,JOSHUA COMMUNITY YMCA,,DALLAS,JOHNSON,2025-08-01T00:00:00.000,0,0,0,0,0,0,4,120,120,4,120,120,0,0,0,120,240,0,0,0,0,0
04493-0085,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0085,BRIDGE TO LIFE,,DALLAS,DALLAS,2025-06-01T00:00:00.000,0,0,0,0,0,0,2,120,120,0,0,0,0,0,0,0,120,0,0,0,0,0
04493-0087,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0087,NC_Johnson Park,,DALLAS,COLLIN,2025-06-01T00:00:00.000,21,1050,1050,0,0,0,21,1050,1050,0,0,0,0,0,0,0,2100,0,0,0,0,0
04493-0087,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0087,NC_Johnson Park,,DALLAS,COLLIN,2025-07-01T00:00:00.000,22,1647,1647,0,0,0,22,1647,1647,0,0,0,0,0,0,0,3294,0,0,0,0,0
04493-0087,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0087,NC_Johnson Park,,DALLAS,COLLIN,2025-08-01T00:00:00.000,2,150,150,0,0,0,2,150,150,0,0,0,0,0,0,0,300,0,0,0,0,0
04493-0089,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0089,MCDONALD YMCA,,DALLAS,TARRANT,2025-06-01T00:00:00.000,0,0,0,0,0,0,16,1103,1143,16,1120,1120,0,0,0,1120,2263,0,0,40,0,0
04493-0089,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0089,MCDONALD YMCA,,DALLAS,TARRANT,2025-07-01T00:00:00.000,0,0,0,0,0,0,22,1540,1540,22,1540,1540,0,0,0,1540,3080,0,0,0,0,0
04493-0089,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0089,MCDONALD YMCA,,DALLAS,TARRANT,2025-08-01T00:00:00.000,0,0,0,0,0,0,7,490,490,7,490,490,0,0,0,490,980,0,0,0,0,0
04493-0090,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0090,EAST SIDE YMCA,,DALLAS,TARRANT,2025-06-01T00:00:00.000,0,0,0,0,0,0,16,400,420,16,400,405,0,0,0,405,825,0,0,20,5,0
04493-0090,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0090,EAST SIDE YMCA,,DALLAS,TARRANT,2025-07-01T00:00:00.000,0,0,0,0,0,0,22,550,550,22,550,550,0,0,0,550,1100,0,0,0,0,0
04493-0090,2025,SUMMER_FOOD_SERVICE_PROG_MEALS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0090,EAST SIDE YMCA,,DALLAS,TARRANT,2025-08-01T00:00:00.000,0,0,0,0,0,0,7,175,175,7,175,175,0,0,0,175,350,0,0,0,0,0
04581-0001,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0001,INTERNATIONAL LEADERSHIP OF TEXAS (ILT),057-848,DALLAS,DALLAS,2025-05-01T00:00:00.000,3,83,83,0,0,0,3,286,286,0,0,0,0,0,0,0,369,,,,,
04581-0001,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0001,INTERNATIONAL LEADERSHIP OF TEXAS (ILT),057-848,DALLAS,DALLAS,2025-06-01T00:00:00.000,12,373,373,0,0,0,12,1325,1325,0,0,0,0,0,0,0,1698,,,,,
04581-0003,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0003,INTERNATIONAL LEADERSHIP OF TEXAS-GARLAND H S,057-848,DALLAS,DALLAS,2025-05-01T00:00:00.000,2,19,19,0,0,0,2,114,114,0,0,0,0,0,0,0,133,,,,,
04581-0003,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0003,INTERNATIONAL LEADERSHIP OF TEXAS-GARLAND H S,057-848,DALLAS,DALLAS,2025-06-01T00:00:00.000,8,342,342,0,0,0,8,288,288,0,0,0,0,0,0,0,630,,,,,
04581-0004,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0004,INTERNATIONAL LEADERSHIP OF TEXAS-ARLINGTON EL,057-848,DALLAS,DALLAS,2025-05-01T00:00:00.000,2,75,75,0,0,0,2,205,205,0,0,0,0,0,0,0,280,,,,,
04581-0004,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0004,INTERNATIONAL LEADERSHIP OF TEXAS-ARLINGTON EL,057-848,DALLAS,DALLAS,2025-06-01T00:00:00.000,8,361,361,0,0,0,8,843,843,0,0,0,0,0,0,0,1204,,,,,
04581-0010,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0010,INTERNATIONAL LEADERSHIP OF TEXAS EL-GRAND PRAIRIE,057-848,DALLAS,TARRANT,2025-05-01T00:00:00.000,3,192,192,0,0,0,3,494,494,0,0,0,0,0,0,0,686,,,,,
04581-0010,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0010,INTERNATIONAL LEADERSHIP OF TEXAS EL-GRAND PRAIRIE,057-848,DALLAS,TARRANT,2025-06-01T00:00:00.000,12,870,870,0,0,0,12,1735,1735,0,0,0,0,0,0,0,2605,,,,,
04581-0014,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0014,INTERNATIONAL LEADERSHIP OF TEXAS EL - KATY,057-848,DALLAS,FORT BEND,2025-05-01T00:00:00.000,3,108,108,0,0,0,3,281,281,0,0,0,0,0,0,0,389,,,,,
04581-0014,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0014,INTERNATIONAL LEADERSHIP OF TEXAS EL - KATY,057-848,DALLAS,FORT BEND,2025-06-01T00:00:00.000,12,644,644,0,0,0,12,1184,1184,0,0,0,0,0,0,0,1828,,,,,
04581-0016,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0016,INTERNATIONAL LEADERSHIP OF TEXAS EL - WESTPARK,057-848,DALLAS,HARRIS,2025-05-01T00:00:00.000,3,285,285,0,0,0,3,405,405,0,0,0,0,0,0,0,690,,,,,
04581-0016,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0016,INTERNATIONAL LEADERSHIP OF TEXAS EL - WESTPARK,057-848,DALLAS,HARRIS,2025-06-01T00:00:00.000,12,1002,1002,0,0,0,12,1476,1476,0,0,0,0,0,0,0,2478,,,,,
04581-0018,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0018,ILTEXAS - KATY/WESTPARK H S,057-848,DALLAS,HARRIS,2025-05-01T00:00:00.000,2,30,30,0,0,0,2,76,76,0,0,0,0,0,0,0,106,,,,,
04581-0018,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0018,ILTEXAS - KATY/WESTPARK H S,057-848,DALLAS,HARRIS,2025-06-01T00:00:00.000,8,88,88,0,0,0,8,301,301,0,0,0,0,0,0,0,389,,,,,
04581-0019,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0019,ILTEXAS - LANCASTER EL,057-848,DALLAS,DALLAS,2025-05-01T00:00:00.000,2,44,44,0,0,0,2,150,150,0,0,0,0,0,0,0,194,,,,,
04581-0019,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0019,ILTEXAS - LANCASTER EL,057-848,DALLAS,DALLAS,2025-06-01T00:00:00.000,8,198,198,0,0,0,8,553,553,0,0,0,0,0,0,0,751,,,,,
04581-0021,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0021,ILTEXAS WOODHAVEN EL,057-848,DALLAS,TARRANT,2025-05-01T00:00:00.000,2,137,137,0,0,0,2,251,251,0,0,0,0,0,0,0,388,,,,,
04581-0021,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0021,ILTEXAS WOODHAVEN EL,057-848,DALLAS,TARRANT,2025-06-01T00:00:00.000,8,252,252,0,0,0,8,919,919,0,0,0,0,0,0,0,1171,,,,,
04581-0023,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0023,ILTEXAS - SAGINAW EL,057-848,DALLAS,TARRANT,2025-05-01T00:00:00.000,3,143,143,0,0,0,3,319,319,0,0,0,0,0,0,0,462,,,,,
04581-0023,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0023,ILTEXAS - SAGINAW EL,057-848,DALLAS,TARRANT,2025-06-01T00:00:00.000,12,1042,1042,0,0,0,12,1548,1548,0,0,0,0,0,0,0,2590,,,,,
04581-0025,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0025,ILTEXAS - HOUSTON WINDMILL LAKES EL,057-848,DALLAS,HARRIS,2025-05-01T00:00:00.000,3,119,119,0,0,0,3,350,350,0,0,0,0,0,0,0,469,,,,,
04581-0025,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0025,ILTEXAS - HOUSTON WINDMILL LAKES EL,057-848,DALLAS,HARRIS,2025-06-01T00:00:00.000,12,473,473,0,0,0,12,1189,1189,0,0,0,0,0,0,0,1662,,,,,
04581-0027,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0027,ILTEXAS - HOUSTON OREM EL,057-848,DALLAS,FORT BEND,2025-05-01T00:00:00.000,2,63,63,0,0,0,2,144,144,0,0,0,0,0,0,0,207,,,,,
04581-0027,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0027,ILTEXAS - HOUSTON OREM EL,057-848,DALLAS,FORT BEND,2025-06-01T00:00:00.000,8,273,273,0,0,0,8,562,562,0,0,0,0,0,0,0,835,,,,,
04581-0032,2025,SEAMLESS_SUMMER_OPTION_MEALS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,Charter,10,2,0032,ILTEXAS LANCASTER DESOTO H S,057-848,DALLAS,FORT BEND,2025-05-01T00:00:00.000,2,6,6,0,0,0,2,32,32,0,0,0,0,0,0,0,38,,,,,
